CEP,lat,lon,Bairro
08255740,-23.4169599844,-46.4930564608,Conjunto Residencial José Bonifácio
05017000,-23.5394736427,-46.6817360327,Perdizes
05009000,-23.5336288549,-46.6792629228,Perdizes
04210900,-23.6041600077,-46.5747384821,Ipiranga
03134050,-23.4165999802,-46.636,Parque da Vila Prudente
04707060,-23.2376799657,-46.2974908525,Jardim das Acácias
03736070,-23.548,-46.8538514537,Vila Buenos Aires
05816160,-23.1027699549,-46.1503257723,Recanto Santo Antônio
05539080,-23.1339999577,-46.636,Jardim Adhemar de Barros
03735180,-23.548,-46.8535569246,Vila Penteado
04402230,-23.8214200322,-46.636,Vila Marari
03648020,-23.3599899801,-46.8410886328,Vila Esperança
04521022,-23.548,-46.9524196566,Moema
03334070,-23.7014500227,-46.4686107546,Vila Regente Feijó
01520010,-23.5274799953,-46.6583840182,Cambuci
04531000,-23.8385200318,-46.9529105356,Itaim Bibi
05379000,-23.1490299599,-46.636,Rio Pequeno
05835909,-23.4281199861,-46.7667697758,Jardim Germânia
05541100,-23.9622700503,-47.0879018628,Jardim das Vertentes
04531080,-23.8387000293,-46.3188931161,Itaim Bibi
01425001,-23.5639300065,-46.636,Jardim Paulista
05835002,-23.548,-47.1241286205,Vila das Belezas
02071012,-23.5185699916,-46.6038966037,Vila Guilherme
08050305,-23.6711200162,-46.5016959038,Jardim das Camélias
04293000,-23.2878999729,-46.636,Saúde
04674150,-23.2409199627,-46.9709748329,Jardim Itapeva
02341002,-23.548,-46.7057046139,Tucuruvi
03053900,-23.5454997,-46.6086671,Brás
05386360,-23.9477800439,-47.0720956009,Vila São Silvestre
04561914,-23.4756399924,-46.557066893,Brooklin Paulista
03015000,-23.6703100207,-46.7694205215,Brás
08020120,-23.0842299531,-47.1418983819,Parque Sonia
04696040,-23.2383999638,-46.636,Jurubatuba
04635080,-23.2460499644,-46.9653788277,Vila Alexandria
03069060,-23.6745400198,-46.7740347689,Vila Zilda (Tatuapé)
05410010,-23.5517717,-46.6803716,Pinheiros
04142082,-23.3066199702,-46.3726932874,Saúde
04809140,-23.2255299649,-46.9877628403,Terceira Divisão de Interlagos
02522100,-23.4660999906,-46.5466602884,Vila Baruel
01316020,-23.5604200041,-46.6224517771,Bela Vista
02998070,-23.4401949,-46.7232314,Loteamento City Jaragua
02451000,-23.4710499869,-46.7199400634,Santa Teresinha
01404200,-23.562310003,-46.6516099071,Jardim Paulista
02020000,-23.5729300087,-46.6631946219,Santana
02307190,-23.491389989,-46.6977523989,Tucuruvi
04735003,-23.2341699608,-46.2936620029,Santo Amaro
04171000,-23.7937000286,-46.3679808648,Vila Moraes
04362060,-23.548,-46.9304283474,Vila Mascote
04746900,-23.4651999914,-46.5456785343,Santo Amaro
04220001,-23.799640033,-46.9104987227,Vila Independência
05755090,-23.9840500521,-47.1116603348,Jardim Umarizal
04614001,-23.548,-46.962531734,Campo Belo
04006003,-23.7736300276,-46.8821259984,Paraíso
02402200,-23.4767199851,-46.713755009,Santana
05574001,-23.1286899564,-47.0933996832,Vila Pirajussara
03736020,-23.548,-46.4181485449,Vila Buenos Aires
05662060,-23.9767600511,-46.1682918815,Paraisópolis
04165100,-23.7931600308,-46.9034300846,Vila das Mercês
03346000,-23.7025300203,-46.8045673487,Vila Regente Feijó
03622020,-23.548,-46.4342493326,Vila Granada
05024000,-23.9121400419,-47.0332181023,Vila Pompéia
04552020,-23.8421200378,-46.3151624379,Vila Olímpia
04301002,-23.2872699663,-46.636,Saúde
04106000,-23.5816205,-46.6360379,Vila Mariana
02054050,-23.5199199891,-46.6053692333,Vila Guilherme
02313001,-23.6060500123,-46.636,Vila Mazzei
05409011,-23.1456999537,-46.1971554826,Pinheiros
02132050,-23.5819300113,-46.636,Jardim Japão
04689160,-23.2390299603,-46.636,Vila Isa
05176000,-23.9281600418,-47.0506933405,Vila Clarice
05065905,-23.4446799856,-46.5232945149,Lapa de Baixo
03295000,-23.6981200203,-46.4722432506,Vila Graciosa
05102090,-23.548,-46.2312223804,Vila dos Remédios
01239000,-23.5563700035,-46.6268696751,Higienópolis
05711001,-23.1157299537,-46.1644630424,Jardim Caboré
05590120,-23.9695600511,-46.1761459212,Vila Gomes
04784120,-23.548,-46.2870842446,Jardim Ipanema (Zona Sul)
05465010,-23.1392199501,-46.1900868429,Alto de Pinheiros
05414012,-23.9508400434,-47.0754335673,Pinheiros
05734080,-23.9820700475,-46.1624995312,Vila Andrade
05465040,-23.9567800483,-46.636,Alto de Pinheiros
03665010,-23.7379900242,-46.4287515016,Vila Ré
04760070,-23.548,-46.9812832563,Vila Socorro
05886900,-23.548,-46.7683405847,Jardim Comercial
04060002,-23.548,-46.3830017168,Planalto Paulista
01409002,-23.56267001,-46.6520026167,Jardim Paulista
04566000,-23.8437400342,-46.9586047171,Cidade Monções
02133000,-23.5138899884,-46.636,Vila Maria Alta
05093904,-23.4435999896,-46.7498835867,Vila Anastácio
04662002,-23.8537300366,-46.636,Santo Amaro
08060130,-23.548,-46.1209712888,Vila Jacuí
02254010,-23.5977700096,-46.636,Vila Nivi
04190060,-23.7970300259,-46.9076516256,Vila Santa Teresa (Zona Sul)
05335120,-23.1545199604,-47.0652233116,Jaguaré
04202020,-23.548,-46.3630720896,Ipiranga
02833010,-23.548,-46.745662042,Vila Nina
05782351,-23.548,-46.1553327164,Parque Munhoz
04360020,-23.8176400323,-46.9301338211,Vila Paulista
03431000,-23.712790018,-46.4562406473,Vila Carrão
04364000,-23.8180900297,-46.636,Vila Santa Catarina
04711020,-23.548,-46.9751963732,Vila São Francisco (Zona Sul)
04195150,-23.2979799682,-46.3632684376,Jardim Celeste
04676030,-23.2404699675,-46.9714657052,Vila São Pedro
03142030,-23.4157899862,-46.636,Vila Zelina
05121000,-23.548,-46.228669823,Parque São Domingos
08290595,-23.548,-46.0814065649,Itaquera
04556100,-23.548,-46.9571320864,Brooklin Paulista
04728020,-23.2347999607,-46.2943492312,Jardim Caravelas
08265000,-24.0521800512,-46.0860208158,Jardim Helian
04820070,-23.2223799588,-46.636,Jardim Kika
02310140,-23.4905799933,-46.636,Vila Mazzei
05547030,-23.9638000429,-47.0895708381,Jardim Rosa Maria
03073110,-23.6749900143,-46.7745256404,Maranhão
01205001,-23.5414299993,-46.628833188,Campos Elíseos
04689005,-23.6281000084,-46.7233762005,Vila Isa
04655000,-23.548,-46.3033813832,Jardim Alzira
04552040,-23.8421200333,-46.9568375571,Vila Olímpia
02676000,-23.4561999839,-46.636,Jardim Peri
02011900,-23.5679800023,-46.636,Santana
05056020,-23.548,-47.0366542479,Vila Ipojuca
05041001,-23.548,-46.2370147411,Lapa
02564000,-23.6349400128,-46.730837543,Casa Verde Alta
04005001,-23.7734500298,-46.3900703502,Paraíso
04739000,-23.2338099599,-46.2932692998,Santo Amaro
08485280,-23.0113299427,-46.636,Conjunto Habitacional Santa Etelvina II
04047002,-23.3173299747,-46.636,Mirandópolis
05639090,-23.9748700433,-46.1703535754,Lar São Paulo
02269050,-23.6003800087,-46.636,Parque Vitória
08253000,-23.548,-46.0885733704,Conjunto Residencial José Bonifácio
05791050,-23.6477187,-46.7830543,Jardim Mitsutani
04125010,-23.548,-46.3753440299,Vila Firmiano Pinto
04330020,-23.2827699695,-46.9253232198,Vila Campestre
05012000,-23.9112400402,-46.636,Perdizes
01414000,-23.5629400096,-46.636,Cerqueira César
04606902,-23.6239600096,-46.636,Campo Belo
03943090,-23.7645400292,-46.3997897249,Jardim Tietê
01121000,-23.5443099975,-46.6400251981,Bom Retiro
04006051,-23.773720026,-46.636,Paraíso
05570150,-23.966770049,-46.1791893638,Jardim Amaralina
04024020,-23.7763300293,-46.636,Vila Clementino
01424005,-23.563840002,-46.6532788895,Jardim Paulista
03704000,-23.742400024,-46.8480590975,Jardim América da Penha
01521000,-23.568610003,-46.6135178082,Cambuci
02038010,-23.5216299885,-46.6647654328,Santana
04268040,-23.805580028,-46.636,Ipiranga
03022000,-23.5246326553,-46.6066593062,Alto do Pari
03156900,-23.5092999959,-46.636,Vila Santa Clara
04561000,-23.8430200352,-46.9578193142,Brooklin Paulista
04363001,-23.548,-46.3414734787,Vila Mascote
03409010,-23.3851899758,-46.4584005014,Chácara Santo Antônio (Zona Leste)
05145901,-23.9249200408,-47.0471590216,Jardim Íris
02463050,-23.548,-46.5510781837,Chora Menino
05423912,-23.6605000117,-46.7587193827,Pinheiros
04002010,-23.548,-46.3905612285,Paraíso
03312052,-23.6992900199,-46.4709669696,Tatuapé
03073060,-23.4210099851,-46.636,Maranhão
03226040,-23.4067899776,-46.4819626224,Jardim Avelino
04401020,-23.2750299716,-46.3382336897,Vila Marari
04187320,-23.548,-46.3644465462,Vila Santa Teresa (Zona Sul)
05778120,-23.548,-47.1157836978,Parque Arariba
04090013,-23.7830800267,-46.8924344246,Indianópolis
05590130,-23.5745095,-46.7319135,Vila Gomes
05548000,-23.9639800505,-46.636,Jardim Monte Alegre
05642010,-23.1206799569,-46.636,Vila Andrade
02227001,-23.548,-46.5873049409,Jardim Brasil (Zona Norte)
04776001,-23.2292199599,-46.2882623495,Socorro
05763450,-23.9860300446,-47.1138201875,Jardim Santa Efigênia
03355010,-23.548,-46.4662545408,Vila Formosa
05042000,-23.1821499618,-46.636,Água Branca
04182130,-23.7957700265,-46.9062771693,Jardim Santa Cruz (Sacomã)
04184000,-23.7959500296,-46.3655264764,Jardim Santa Emília
04143020,-23.3065299757,-46.636,Saúde
05085000,-23.9175400423,-46.636,Bela Aliança
02919120,-23.548,-46.7567558786,Vila Pereira Barreto
03563030,-23.7244000204,-46.4435760056,Vila Nhocune
04564000,-23.548,-46.3135916356,Cidade Monções
04446130,-23.548,-46.3286124822,Jardim Sabará
03347010,-23.7027100195,-46.4672363012,Vila Regente Feijó
02340001,-23.6118100135,-46.7056064414,Tucuruvi
04671300,-23.2414599637,-46.3016142211,Parque Residencial Julia
05542140,-23.1332799578,-46.636,Jardim Olympia
04362030,-23.8179100335,-46.3415716511,Vila Mascote
02039060,-23.548,-46.6649617752,Jardim São Paulo(Zona Norte)
02723060,-23.6412400138,-46.5342901711,Vila Siqueira (Zona Norte)
04017010,-23.320569973,-46.636,Vila Mariana
04649000,-23.6509241,-46.6720735,Jardim Prudência
04045900,-23.548,-46.8874274749,Mirandópolis
03153110,-23.6812900173,-46.636,Jardim Ibitirama
01536000,-23.548,-46.6121433464,Cambuci
02712140,-23.640520018,-46.5350755705,Jardim Pereira Leite
03478040,-23.548,-46.4505464629,Vila Antonieta
02309050,-23.6050600067,-46.5737567283,Vila Mazzei
05134340,-23.548,-47.0452936855,Vila Guedes
03029060,-23.4243399821,-46.501106849,Canindé
01133000,-23.548,-46.6409087779,Bom Retiro
05833230,-23.9951200535,-46.636,Jardim Vaz de Lima
03073005,-23.6749000153,-46.497572534,Maranhão
03387000,-23.3869899785,-46.4603640143,Jardim Colorado
03151060,-23.6808400143,-46.7809070477,Quinta da Paineira
04619905,-23.6254000094,-46.7204309368,Campo Belo
01308000,-23.5364799942,-46.636,Bela Vista
04645060,-23.2448799623,-46.9666551115,Chácara Monte Alegre
08032320,-23.548,-46.1259782414,Vila Nova Curuçá
05409003,-23.548,-47.0747463394,Pinheiros
03210001,-23.6875000188,-46.7881720393,Sítio Pinheirinho
01529020,-23.5267599956,-46.636,Aclimação
05851260,-23.548,-46.1445334122,Parque Santo Antônio
04316000,-23.2850199712,-46.3491311694,Vila Guarani (Z Sul)
08032230,-23.0805399452,-46.1260764142,Jardim Santo Antônio
04607002,-23.2494699623,-46.3103518388,Campo Belo
02067002,-23.5769800077,-46.636,Vila Guilherme
05705270,-23.548,-47.107046078,Paraíso do Morumbi
04615006,-23.548,-46.9627280869,Campo Belo
04162001,-23.548,-46.9023501551,Vila Moraes
03167060,-23.5554606,-46.5968863,Mooca
03377050,-23.548,-46.4626220512,Chácara Belenzinho
04678105,-23.8560700344,-46.636,Campininha
02802120,-23.4503499887,-46.7425204255,Vila Amélia
03640900,-23.5055199941,-46.5896611594,Vila Carlos de Campos
02450010,-23.4710499917,-46.5520599419,Santa Teresinha
05061903,-23.548,-46.7483127825,Vila Romana
04833901,-23.548,-46.9956168824,Vila São José
01220010,-23.555110006,-46.6282441293,República
01534010,-23.548,-46.6596603015,Aclimação
05841150,-23.9960200471,-47.1247176703,Vila das Belezas
03556070,-23.7235000188,-46.4445577624,Cidade Patriarca
05763902,-23.6660800132,-46.7648062651,Chácara Nossa Senhora do Bom Conselho
04854210,-23.548,-47.0071034151,Jardim Almeida Prado
04776904,-23.4641199891,-46.7274995741,Socorro
05854060,-23.548,-47.1278592909,Parque Maria Helena
05118000,-23.9209600384,-47.0428392972,Vila Jaguara
04121060,-23.7864100291,-46.636,Vila Mariana
03807310,-23.7509500292,-46.4146142248,Vila Paranaguá
04152101,-23.3053599681,-46.636,Vila Santo Estéfano
02244060,-23.4999399862,-46.636,Vila Dom Pedro II
03802000,-23.7495100209,-46.8558149583,Parque Boturussu
04894250,-23.8984600391,-46.253704576,Jardim Oriental (Parelheiros)
05427011,-23.9526400433,-46.1946029229,Pinheiros
03679090,-23.7397900266,-46.4267879891,Vila São Francisco (Zona Leste)
04738000,-23.2338999675,-46.2933674836,Santo Amaro
04601001,-23.845720035,-46.3112354212,Brooklin Paulista
03663010,-23.3581899771,-46.428947854,Vila Ré
03281001,-23.3994999829,-46.797989587,Vila Ema
03809020,-23.7513100252,-46.8577784729,Jardim Belém
05819370,-23.1024099497,-46.636,Jardim Santa Josefina
03654040,-23.3594499772,-46.8416776889,Vila Granada
04561020,-23.8431100302,-46.3140825158,Brooklin Paulista
04514102,-23.2585599658,-46.636,Vila Uberabinha
05713460,-23.548,-47.10773331,Jardim Ampliação
01415004,-23.5642000026,-46.636,Consolação
02554000,-23.6331400092,-46.7288740292,Vila Diva (Zona Norte)
02167080,-23.5115499906,-46.636,Jardim Andaraí
04660002,-23.8534600338,-46.3027923299,Jardim Marajoara
03054020,-23.4226299809,-46.636,Belenzinho
08341395,-23.0340099426,-46.636,Parque Boa Esperança
04042030,-23.3178699702,-46.3849652243,Vila Clementino
02856000,-23.6524900112,-46.636,Jardim Princesa
02261010,-23.5993900088,-46.5799417823,Jardim Modelo
04206000,-23.548,-46.3626793902,Ipiranga
04726220,-23.2352499641,-46.9771598876,Vila Cruzeiro
03379070,-23.548,-46.8097706456,Chácara Belenzinho
05593010,-23.580673502,-46.7375951932,Jardim Bonfiglioli
04195040,-23.298069971,-46.636,Jardim Celeste
05541030,-23.548,-47.0878036819,Jardim das Vertentes
04362040,-23.8179100327,-46.636,Vila Mascote
04514032,-23.548,-46.9515360786,Vila Uberabinha
04204000,-23.2976199743,-46.3628757422,Ipiranga
05002050,-23.1854799577,-46.2405490561,Água Branca
02241050,-23.548,-46.5841633289,Vila Dom Pedro II
03502000,-23.548,-46.4501537608,Vila Aricanduva
04313000,-23.2855599686,-46.636,Vila Guarani (Z Sul)
02723050,-23.548,-46.5342901683,Vila Siqueira (Zona Norte)
04544150,-23.8408600332,-46.3165368999,Vila Nova Conceição
05518010,-23.548,-46.1872397543,Jardim Trussardi
05409010,-23.1456999553,-46.636,Pinheiros
02441020,-23.548,-46.7190564872,Lauzane Paulista
01302000,-23.537019992,-46.636,Consolação
03179140,-23.4115599847,-46.7848340685,Água Rasa
04608010,-23.2493799635,-46.3102536646,Campo Belo
01202002,-23.554390002,-46.6290295376,Campos Elíseos
03164150,-23.4132699853,-46.4890312665,Mooca
01021100,-23.548,-46.6346255385,Centro
03131010,-23.5782631874,-46.5781039407,Vila Prudente
03693050,-23.548,-46.4248244803,Jardim Coimbra
04126070,-23.3086899683,-46.636,Vila Mariana
02279010,-23.4939099894,-46.636,Vila Nilo
02710001,-23.6401600179,-46.7365317273,Limão
02063000,-23.5194699927,-46.636,Vila Guilherme
03010030,-23.6699500161,-46.636,Brás
03735140,-23.3485599783,-46.4184430773,Vila Araguaia
05573900,-23.9673100441,-47.0933996838,Jardim Olympia
02466060,-23.6263000119,-46.636,Imirim
01508010,-23.567800007,-46.636,Liberdade
01411000,-23.5628500056,-46.619801037,Cerqueira César
04602000,-23.8459000344,-46.636,Brooklin Paulista
04255140,-23.548,-46.3567888528,São João Clímaco
04377038,-23.6079400062,-46.636,Vila Mira
04914000,-23.9013400405,-46.2505629587,Jardim Figueira Grande
05528001,-23.1353499552,-46.636,Jardim Celeste
01140001,-23.5532200038,-46.6416941829,Barra Funda
02203030,-23.5089399918,-46.5933918258,Vila Ede
04538080,-23.2559499655,-46.954579522,Itaim Bibi
04104001,-23.7834400249,-46.636,Paraíso
05684011,-23.548,-46.166328373,Real Parque
04678020,-23.8559800351,-46.3000434145,Jardim Luanda
04403000,-23.548,-46.9342571936,Vila Marari
03333000,-23.5562364482,-46.5711265524,Vila Regente Feijó
03668010,-23.7382600219,-46.8435430223,Vila Ré
01541000,-23.5701400029,-46.6118488249,Cambuci
03668090,-23.738350028,-46.636,Vila Ré
08421050,-24.0709900534,-46.636,Vila Cosmopolita
05614040,-23.9719000487,-47.0984066391,Jardim Leonor
01540020,-23.5700500095,-46.636,Cambuci
02934401,-23.5161399954,-46.636,Vila Genioli
03951220,-23.3302899725,-46.636,Jardim Colonial
02037010,-23.5217199906,-46.6646672551,Santana
08311170,-23.548,-46.0793448741,Parque São Rafael
04297000,-23.2875399733,-46.3518800855,Vila Vermelha
05002000,-23.910430042,-46.636,Água Branca
04288080,-23.6110592777,-46.6125978426,Vila Brasílio Machado
04377190,-23.2764699681,-46.3398044939,Vila Mira
05503001,-23.9577700429,-47.0829930799,Butantã
08210760,-23.054889943,-46.636,Vila Brasil
04180081,-23.548,-46.9056881145,Jardim Maria Estela
01317001,-23.5605100099,-46.6496464047,Bela Vista
04363040,-23.8180000335,-46.9305265244,Vila Mascote
04614000,-23.8473400353,-46.962531738,Campo Belo
04614012,-23.2485699621,-46.3093700836,Campo Belo
02076010,-23.5179399926,-46.636,Vila Guilherme
02082000,-23.548,-46.6023257941,Vila Isolina Mazzei
05724902,-23.6657200134,-46.5075864366,Vila Andrade
04843260,-23.7413708,-46.6978297,Jardim Itatiaia
04102010,-23.3126499733,-46.636,Vila Mariana
01030001,-23.548,-46.6378653366,Centro
03542060,-23.374209978,-46.636,Vila Guilhermina
01215010,-23.5410699953,-46.6284404817,Campos Elíseos
03508030,-23.7188200248,-46.8223371184,Chácara Seis de Outubro
02021050,-23.5732000114,-46.6085108487,Santana
03635001,-23.548,-46.8397141839,Penha de França
02617000,-23.548,-46.5391007726,Vila Bela Vista (Zona Norte)
02276110,-23.4943599913,-46.6945126051,Guapira
05037055,-23.514074,-46.6868317,Água Branca
03572340,-23.3694399786,-46.8307802074,Jardim Santa Terezinha (Zona Leste)
05145100,-23.548,-46.2248409745,Jardim Íris
05372110,-23.1497499563,-46.2015733827,Jardim Ester
08450450,-24.0757600601,-47.2117011739,Jardim Fanganiello
08320493,-23.4155199828,-46.4914856511,Parque São Rafael
05763460,-23.548,-47.1138201955,Chácara Nossa Senhora do Bom Conselho
02241080,-23.5955200105,-46.6878366734,Vila Dom Pedro II
01220020,-23.5551100087,-46.636,República
03242060,-23.4056199854,-46.636,Cidade Continental
05611060,-23.548,-47.0980139366,Jardim Guedala
02122100,-23.5154199923,-46.600460462,Vila Maria Alta
01542010,-23.5717505,-46.6228921,Cambuci
02021030,-23.5227999933,-46.6085108539,Santana
01539000,-23.526039994,-46.6599548275,Cambuci
08248000,-23.548,-46.0890642491,Parada XV de Novembro
01106020,-23.548,-46.6323675019,Luz
03607050,-23.7308800204,-46.636,Vila São Geraldo
04038900,-23.548,-46.3856524519,Vila Clementino
04321120,-23.28393997,-46.3479530621,Vila Parque Jabaquara
01453050,-23.5667200027,-46.636,Itaim Bibi
03344000,-23.3937399824,-46.636,Vila Regente Feijó
04530902,-23.548,-46.5623683698,Itaim Bibi
02251115,-23.5973200061,-46.6898001784,Jardim Brasil (Zona Norte)
02179020,-23.5103799945,-46.5949626367,Parque Novo Mundo
01303001,-23.5500266316,-46.648255298,Consolação
